gene_ID	SampleName	mean.TPM	z.score.logTPM	Part	module	description
evm.TU.01.1449	Flower	0	-0.408248290463863	Female flower	15	
evm.TU.01.1449	Flower	0	-0.408248290463863	Flower	15	
evm.TU.01.1449	Flower	0	-0.408248290463863	Male flower	15	
evm.TU.01.1449	Flower	0	-0.408248290463863	Female reproductive bud	15	
evm.TU.01.1449	Flower	0	-0.408248290463863	Female floral bud	15	
evm.TU.01.1449	Leaf	0	-0.408248290463863	Leaf	15	
evm.TU.01.1449	Leaf	0	-0.408248290463863	Leaf 	15	
evm.TU.01.1449	Leaf	0	-0.408248290463863	Petiole	15	
evm.TU.01.1449	Leaf	0	-0.408248290463863	Vegetative leaf - fresh cutting	15	
evm.TU.01.1449	Leaf	0	-0.408248290463863	Female reproductive leaf	15	
evm.TU.01.1449	Meristem	0	-0.408248290463863	Female apical meristem	15	
evm.TU.01.1449	Meristem	0	-0.408248290463863	Male apical meristem	15	
evm.TU.01.1449	Root	0	-0.408248290463863	Roots	15	
evm.TU.01.1449	Root	0	-0.408248290463863	Root	15	
evm.TU.01.1449	Root	0	-0.408248290463863	Female root-mid	15	
evm.TU.01.1449	Root	0	-0.408248290463863	Female root-tip	15	
evm.TU.01.1449	Stem	0	-0.408248290463863	Stem	15	
evm.TU.01.1449	Stem	0	-0.408248290463863	Primary stem	15	
evm.TU.01.1449	Stem	0	-0.408248290463863	Shoot	15	
evm.TU.01.1449	Trichome	27.94711101755352	2.041241452319315	Trichomes	15	
evm.TU.01.1534	Flower	0	-0.40824829046386296	Female flower	15	
evm.TU.01.1534	Flower	0	-0.40824829046386296	Flower	15	
evm.TU.01.1534	Flower	0	-0.40824829046386296	Male flower	15	
evm.TU.01.1534	Flower	0	-0.40824829046386296	Female reproductive bud	15	
evm.TU.01.1534	Flower	0	-0.40824829046386296	Female floral bud	15	
evm.TU.01.1534	Leaf	0	-0.40824829046386296	Leaf	15	
evm.TU.01.1534	Leaf	0	-0.40824829046386296	Leaf 	15	
evm.TU.01.1534	Leaf	0	-0.40824829046386296	Petiole	15	
evm.TU.01.1534	Leaf	0	-0.40824829046386296	Vegetative leaf - fresh cutting	15	
evm.TU.01.1534	Leaf	0	-0.40824829046386296	Female reproductive leaf	15	
evm.TU.01.1534	Meristem	0	-0.40824829046386296	Female apical meristem	15	
evm.TU.01.1534	Meristem	0	-0.40824829046386296	Male apical meristem	15	
evm.TU.01.1534	Root	0	-0.40824829046386296	Roots	15	
evm.TU.01.1534	Root	0	-0.40824829046386296	Root	15	
