gene_ID	SampleName	mean.TPM	z.score.logTPM	Part	module	description
evm.TU.01.1006	Flower	561.1389853562706	-0.6232940599903924	Female flower	3	
evm.TU.01.1006	Flower	561.1389853562706	-0.6232940599903924	Flower	3	
evm.TU.01.1006	Flower	561.1389853562706	-0.6232940599903924	Male flower	3	
evm.TU.01.1006	Flower	561.1389853562706	-0.6232940599903924	Female reproductive bud	3	
evm.TU.01.1006	Flower	561.1389853562706	-0.6232940599903924	Female floral bud	3	
evm.TU.01.1006	Leaf	952.7852894202763	0.3390637223742929	Leaf	3	
evm.TU.01.1006	Leaf	952.7852894202763	0.3390637223742929	Leaf 	3	
evm.TU.01.1006	Leaf	952.7852894202763	0.3390637223742929	Petiole	3	
evm.TU.01.1006	Leaf	952.7852894202763	0.3390637223742929	Vegetative leaf - fresh cutting	3	
evm.TU.01.1006	Leaf	952.7852894202763	0.3390637223742929	Female reproductive leaf	3	
evm.TU.01.1006	Meristem	1981.4019195567855	1.5174137183157186	Female apical meristem	3	
evm.TU.01.1006	Meristem	1981.4019195567855	1.5174137183157186	Male apical meristem	3	
evm.TU.01.1006	Root	796.5880922032388	0.2502938210838432	Roots	3	
evm.TU.01.1006	Root	796.5880922032388	0.2502938210838432	Root	3	
evm.TU.01.1006	Root	796.5880922032388	0.2502938210838432	Female root-mid	3	
evm.TU.01.1006	Root	796.5880922032388	0.2502938210838432	Female root-tip	3	
evm.TU.01.1006	Stem	701.7671826304766	-0.02375649337120384	Stem	3	
evm.TU.01.1006	Stem	701.7671826304766	-0.02375649337120384	Primary stem	3	
evm.TU.01.1006	Stem	701.7671826304766	-0.02375649337120384	Shoot	3	
evm.TU.01.1006	Trichome	283.7244562924817	-1.4597207084122634	Trichomes	3	
evm.TU.01.1019	Flower	6.941205331497015	-0.4253119905774435	Female flower	3	
evm.TU.01.1019	Flower	6.941205331497015	-0.4253119905774435	Flower	3	
evm.TU.01.1019	Flower	6.941205331497015	-0.4253119905774435	Male flower	3	
evm.TU.01.1019	Flower	6.941205331497015	-0.4253119905774435	Female reproductive bud	3	
evm.TU.01.1019	Flower	6.941205331497015	-0.4253119905774435	Female floral bud	3	
evm.TU.01.1019	Leaf	9.652803000465234	-0.3308732326086307	Leaf	3	
evm.TU.01.1019	Leaf	9.652803000465234	-0.3308732326086307	Leaf 	3	
evm.TU.01.1019	Leaf	9.652803000465234	-0.3308732326086307	Petiole	3	
evm.TU.01.1019	Leaf	9.652803000465234	-0.3308732326086307	Vegetative leaf - fresh cutting	3	
evm.TU.01.1019	Leaf	9.652803000465234	-0.3308732326086307	Female reproductive leaf	3	
