gene_ID	SampleName	mean.TPM	z.score.logTPM	Part	module	description
evm.TU.01.102	Flower	8.537419195586653	0.22510002016162878	Female flower	8	
evm.TU.01.102	Flower	8.537419195586653	0.22510002016162878	Flower	8	
evm.TU.01.102	Flower	8.537419195586653	0.22510002016162878	Male flower	8	
evm.TU.01.102	Flower	8.537419195586653	0.22510002016162878	Female reproductive bud	8	
evm.TU.01.102	Flower	8.537419195586653	0.22510002016162878	Female floral bud	8	
evm.TU.01.102	Leaf	0	-0.923460407490765	Leaf	8	
evm.TU.01.102	Leaf	0	-0.923460407490765	Leaf 	8	
evm.TU.01.102	Leaf	0	-0.923460407490765	Petiole	8	
evm.TU.01.102	Leaf	0	-0.923460407490765	Vegetative leaf - fresh cutting	8	
evm.TU.01.102	Leaf	0	-0.923460407490765	Female reproductive leaf	8	
evm.TU.01.102	Meristem	0	-0.923460407490765	Female apical meristem	8	
evm.TU.01.102	Meristem	0	-0.923460407490765	Male apical meristem	8	
evm.TU.01.102	Root	26.312520000770995	0.8173703971694546	Roots	8	
evm.TU.01.102	Root	26.312520000770995	0.8173703971694546	Root	8	
evm.TU.01.102	Root	26.312520000770995	0.8173703971694546	Female root-mid	8	
evm.TU.01.102	Root	26.312520000770995	0.8173703971694546	Female root-tip	8	
evm.TU.01.102	Stem	0.5514886294526152	-0.6589315156162118	Stem	8	
evm.TU.01.102	Stem	0.5514886294526152	-0.6589315156162118	Primary stem	8	
evm.TU.01.102	Stem	0.5514886294526152	-0.6589315156162118	Shoot	8	
evm.TU.01.102	Trichome	40.56726880656564	1.463381913266658	Trichomes	8	
evm.TU.01.1040	Flower	188.5810169888772	0.2858273911058052	Female flower	8	
evm.TU.01.1040	Flower	188.5810169888772	0.2858273911058052	Flower	8	
evm.TU.01.1040	Flower	188.5810169888772	0.2858273911058052	Male flower	8	
evm.TU.01.1040	Flower	188.5810169888772	0.2858273911058052	Female reproductive bud	8	
evm.TU.01.1040	Flower	188.5810169888772	0.2858273911058052	Female floral bud	8	
evm.TU.01.1040	Leaf	154.15571989099348	-0.45203393520037705	Leaf	8	
