gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.05.399	0.19130581892016396	0.3661306693633769	0.7746366191718603	0.026922157907456216	8339	5508	2045	6927
evm.TU.05.4	0.16610038109251604	0.583608498628172	10.436704226370628	0.038194509775850656	7642	8729	11262	8011
evm.TU.05.40	2.449489742783178	2.4494897427831783	4.906073381076173	0.503315857734047	15771	16353.5	8570	14627
evm.TU.05.400	0.18283244734562312	0.4405569001548457	2.1158608490289224	0.03270119729317848	8113	6825	5260	7544
evm.TU.05.401	0.1570134479089553	0.5363967193890634	29.286356163084623	0.04502232226405882	7366	8151	13926	8442
evm.TU.05.402	0.10264629059458343	0.19335309703652295	0.7273637742893938	0.012804616491629221	4872	1419	1899	4412
evm.TU.05.403	0.524990332034278	0.659033434029329	1.5879591424458908	0.14950707790596632	11950	9528	4198	11322
evm.TU.05.405	1.5515744438692218	1.560311110846627	2.684769643836223	0.49286430015406374	14592	14109	6155	14553
evm.TU.05.406	0.24775412191422963	0.7169052228218123	18.547938325887472	0.08359433543259683	9518	10037	12917	9980
evm.TU.05.41	0.13036502890893073	0.4289811262968774	4.5008544817935325	0.02262084047286992	6328	6642	8236	6378
evm.TU.05.413	0.18493335679953476	0.7560730105411831	30.453072850134504	0.055367450188804	8174	10381	14000	8986
evm.TU.05.414	0.3518962226212039	0.6201996735353512	1.0186266155119321	0.06256194841043196	10853	9138	2730	9307
evm.TU.05.42	0.5058100629758947	1.311983948476285	35.62816178164444	0.2383510925863745	11819	13363	14330	12507
evm.TU.05.427	0.19665144564326184	0.4576752959372195	2.5198375790372967	0.040482053851151605	8449	7062	5917	8176
evm.TU.05.428	0.6862453414076728	0.9631702193946463	26.0731369334086	0.4759191420857108	12756	11867	13680	14451
evm.TU.05.43	0.1787557894305296	0.9960573654398399	187.5088417357557	0.06569942143089884	7998	12052	16105	9424
evm.TU.05.431	1.1786228872908322	1.1729621687360203	4.316242695657453	0.4589793229934038	14082	12868	8082	14347
evm.TU.05.434	0.1345402751293046	0.5507099490551963	3.3353186539479465	0.017165803799940864	6501	8332	7046	5424
evm.TU.05.435	0.5315931747768382	0.5328171275707148	0.5714501994286384	0.11310655101463127	12002	8103	1441	10675
evm.TU.05.438	0.5513596281894276	0.6213730667995773	0.7730161341447527	0.12528918764951616	12122	9158	2038	10896
evm.TU.05.440	0.17223448193938343	0.4200488092505983	2.152764112938637	0.030606582807210053	7818	6477	5323	7353
evm.TU.05.443	0.31496600025983446	0.9470830248368955	9.897632718563719	0.09448104337122436	10482	11751	11085	10255
evm.TU.05.45	0.21063694074450007	0.666200949426719	30.759074050548044	0.07018505346430118	8798	9606	14024	9602
evm.TU.05.452	0.09212791616332443	0.23362064366028326	1.09963313221107	0.01049769153697063	4236	2428	2978	3735
evm.TU.05.458	0.09745578930659506	0.25955766347611836	1.1385419802323593	0.011693728535471494	4590	3079	3082	4111
evm.TU.05.459	0.14604186226491558	0.32393161549794663	0.9630361107825912	0.02018395627644117	6962	4619	2566	6008
evm.TU.05.46	0.48465915470961013	0.9382456714245967	9.168808098395429	0.1959057376922576	11664	11693	10833	11998
evm.TU.05.460	0.1620049403344608	0.34983737240805746	0.9020066015177499	0.021916984532244083	7517	5176	2404	6264
evm.TU.05.461	0.8015476163846785	0.9188447486898685	0.9104072963433498	0.14877483956158127	13061	11564	2435	11305
