gene_ID	SampleName	tissue	mean.logTPM	mean.TPM	z.score.TPM	z.score.logTPM	group
evm.TU.01.1	Flower	Flower	1.461853561564001	29.05090412334455	0.10461368504618114	0.21773672052009177	0
evm.TU.01.1	Leaf	Leaf	1.3359560019498562	20.956482983477702	-1.0955806542102855	-1.054490779181946	0
evm.TU.01.1	Meristem	Meristem	1.5211018041269317	32.74298756940006	0.6520546416568497	0.8164555815416727	0
evm.TU.01.1	Root	Root	1.5126159358303606	34.702273525027	0.9425663252343661	0.730703681037522	0
evm.TU.01.1	Stem	Stem	1.5132834304520348	33.53108712338451	0.7689095232003921	0.737448887348112	0
evm.TU.01.1	Trichome	Trichome	1.2970294097761694	19.088438868950607	-1.3725635209275044	-1.4478540912654505	0
evm.TU.01.100	Flower	Flower	2.1220750288283305	161.11782409988504	0.40669009578450244	0.584002305612197	0
evm.TU.01.100	Leaf	Leaf	1.7209433385673212	58.314038344566875	-0.7411938682500651	-0.3638705458747528	0
evm.TU.01.100	Meristem	Meristem	1.1673500478528231	16.93522264429474	-1.203220423440685	-1.6720096527405273	0
evm.TU.01.100	Root	Root	1.9496840531492288	94.95654181700337	-0.33205191079141255	0.1766430027826374	0
evm.TU.01.100	Stem	Stem	1.8629989858898621	145.7567522941987	0.2351718207853863	-0.028193523174734964	0
evm.TU.01.100	Trichome	Trichome	2.4265300094517106	271.08906795638427	1.6346042859122738	1.3034284133951806	0
evm.TU.01.1000	Flower	Flower	0.48722813805981907	2.602594490019878	-0.3931523280291288	-0.18232415118478512	0
evm.TU.01.1000	Leaf	Leaf	0.46237165107618433	2.4609534954214323	-0.42570531999000494	-0.26023131186718745	0
evm.TU.01.1000	Meristem	Meristem	0.3180552666048289	1.1226140511743035	-0.7332924934140065	-0.7125590990366172	0
evm.TU.01.1000	Root	Root	0.8762946636792529	7.785236360562783	0.7979611601681253	1.037118819478516	0
evm.TU.01.1000	Stem	Stem	0.9745942616555343	11.462344676710192	1.6430616749885065	1.3452171673905042	0
evm.TU.01.1000	Trichome	Trichome	0.15385088168353475	0.44567061266808283	-0.8888726937234912	-1.2272214247804314	0
evm.TU.01.1001	Flower	Flower	2.400697726366292	268.0830447609744	-0.08259134335843585	0.07313001404041644	0
evm.TU.01.1001	Leaf	Leaf	2.545394776853058	368.28604742492615	1.1348616318697864	1.0299236086693253	0
evm.TU.01.1001	Meristem	Meristem	2.537006497868901	354.0603677854576	0.9620215418397782	0.9744570212371544	0
evm.TU.01.1001	Root	Root	2.1313946984641303	145.33825381102272	-1.5739240076793306	-1.7076071277614164	0
evm.TU.01.1001	Stem	Stem	2.361395771938018	283.1465074603256	0.10042769791787887	-0.18674990836898595	0
evm.TU.01.1001	Trichome	Trichome	2.361939644812514	230.3703483973805	-0.5407955205896781	-0.183153607816488	0
evm.TU.01.1002	Flower	Flower	1.0791354317299897	11.431862212823555	0.531560741305093	0.5212831291997435	0
