N_unmapped	2047911	2047911	2047911
N_multimapping	2757191	2757191	2757191
N_noFeature	2594071	17847311	2850431
N_ambiguous	12026670	501	36916
novel_gene_1202_5bd9a17a	0	1	58
novel_gene_931_5bd9a17a	68	1	67
novel_gene_564_5bd9a17a	2279	13	2266
evm.TU.01.1936	0	0	0
evm.TU.01.2877	0	0	0
evm.TU.01.2844	0	0	0
evm.TU.01.2454	0	0	0
novel_gene_1125_5bd9a17a	392	1	391
novel_gene_769_5bd9a17a	621	8	613
evm.TU.01.2671	3503	50	3453
novel_gene_1021_5bd9a17a	0	13	0
evm.TU.01.253	1520	15	1505
evm.TU.01.2573	1111	15	1096
evm.TU.01.1200	329	9	320
evm.TU.01.262	1103	5	1098
evm.TU.01.589	19	0	19
novel_gene_1162_5bd9a17a	767	13	754
evm.TU.01.2570	44	0	44
novel_gene_808_5bd9a17a	1111	21	1090
evm.TU.01.540	1436	25	1411
evm.TU.01.649	453	4	449
evm.TU.01.3041	2	0	2
evm.TU.01.276	869	8	861
novel_gene_973_5bd9a17a	86	0	86
evm.TU.01.1749	0	0	0
evm.TU.01.2344	0	0	0
evm.TU.01.800	4	0	4
evm.TU.01.1203	740	5	735
evm.TU.01.1864	0	0	0
novel_gene_273_5bd9a17a	9	0	9
evm.TU.01.623	10317	66	10251
evm.TU.01.2263	0	0	0
evm.TU.01.1522	154	128	26
evm.TU.01.842	0	0	0
evm.TU.01.2368	250	3	247
evm.TU.01.1500	301	1	300
evm.TU.01.813	3694	38	3656
evm.TU.01.2867	1141	15	1126
novel_gene_1205_5bd9a17a	4706	35	5141
evm.TU.01.1598	0	0	0
evm.TU.01.1963	0	0	0
evm.TU.01.2629	1293	15	1278
evm.TU.01.2438	51	5	46
evm.TU.01.1084	0	0	0
evm.TU.01.2826	0	0	0
novel_gene_215_5bd9a17a	167	1	166
evm.TU.01.2967	351	1	350
evm.TU.01.2254	0	0	0
evm.TU.01.2897	43	0	43
evm.TU.01.330	155	2	153
evm.TU.01.336	0	0	0
evm.TU.01.1601	0	0	0
evm.TU.01.2828	3813	63	3750
novel_gene_1155_5bd9a17a	490	4	486
evm.TU.01.1385	35	2	33
evm.TU.01.2367	0	0	0
evm.TU.01.1367	0	0	0
evm.TU.01.1388	25	3	22
novel_gene_603_5bda875f	2437	21	2416
evm.TU.01.125	0	0	0
evm.TU.01.1295	368	3	365
evm.TU.01.1617	0	0	0
novel_gene_307_5bd9a17a	1	0	1
novel_gene_963_5bd9a17a	21073	238	20835
evm.TU.01.1325	0	0	0
evm.TU.01.526	378	3	375
evm.TU.01.1624	0	0	0
evm.TU.01.81	187	4	183
novel_gene_555_5bd9a17a	4	0	4
evm.TU.01.1693	0	0	0
evm.TU.01.2383	2	0	2
evm.TU.01.2456	431	5	426
novel_gene_318_5bd9a17a	32	1	31
evm.TU.01.2821	300	0	300
evm.TU.01.153	349	1	348
evm.TU.01.331	619	5	614
novel_gene_992_5bd9a17a	361	3	358
evm.TU.01.2996	0	0	0
evm.TU.01.2523	410	3	407
evm.TU.01.2033	0	0	0
evm.TU.01.2591	203	2	201
evm.TU.01.945	3123	29	3095
evm.TU.01.2316	0	0	0
evm.TU.01.1031	1161	9	1152
evm.TU.01.2890	0	0	0
evm.TU.01.2172	241	1	240
evm.TU.01.1831	4217	36	4181
evm.TU.01.870	569	5	564
evm.TU.01.1801	1	0	1
evm.TU.01.983	410	0	410
evm.TU.01.2954	326	6	320
novel_gene_220_5bd9a17a	874	10	864
evm.TU.01.2493	0	0	0
evm.TU.01.1428	0	0	0
evm.TU.01.1882	579	7	572
novel_gene_191_5bd9a17a	3	0	3
evm.TU.01.1856	0	0	0
evm.TU.01.1615	0	0	0
evm.TU.01.2569	0	0	0
evm.TU.01.2467	285	3	282
evm.TU.01.981	2032	956	3110
evm.TU.01.678	0	0	0
novel_gene_821_5bd9a17a	132	1	131
evm.TU.01.436	3164	24	3140
evm.TU.01.3035	1095	2	1094
evm.TU.01.2918	125	0	125
evm.TU.01.289	2204	14	2190
evm.TU.01.2587	0	0	0
evm.TU.01.2214	0	0	0
evm.TU.01.1300	28	343	68
evm.TU.01.3066	1665	14	1651
evm.TU.01.2186	250	16	234
evm.TU.01.2122	0	0	0
evm.TU.01.1927	3	3	1
evm.TU.01.2685	487	4	483
evm.TU.01.2825	256	3	253
evm.TU.01.661	806	5	801
evm.TU.01.1222	1182	2	1180
evm.TU.01.779	302	0	302
evm.TU.01.2400	0	0	0
novel_gene_721_5bd9a17a	36	0	37
evm.TU.01.770	297	1	296
evm.TU.01.1884	230	6	224
evm.TU.01.1766	0	0	0
evm.TU.01.302	79	0	79
evm.TU.01.122	2348	13	2335
evm.TU.01.1646	1610	17	1593
evm.TU.01.2885	460	5	455
evm.TU.01.988	1002	16	986
novel_gene_664_5bd9a17a	2583	53	2530
evm.TU.01.2450	0	0	0
novel_gene_1166_5bd9a17a	173	172	1
novel_gene_627_5bd9a17a	570	6	564
novel_gene_188_5bd9a17a	349	1	348
evm.TU.01.2109	299	5	294
evm.TU.01.2459	0	0	0
evm.TU.01.301	0	0	0
evm.TU.01.1373	632	13	619
evm.TU.01.1607	690	75	616
evm.TU.01.781	869	5	864
evm.TU.01.140	0	0	0
evm.TU.01.2704	0	0	0
evm.TU.01.1951	0	0	0
evm.TU.01.973	0	0	0
evm.TU.01.2379	370	7	363
evm.TU.01.2848	1297	11	1290
novel_gene_540_5bd9a17a	501	4	497
evm.TU.01.245	2275	28	2252
evm.TU.01.2135	510	3	507
novel_gene_229_5bd9a17a	2122	19	2103
evm.TU.01.2485	695	481	876
evm.TU.01.2320	0	0	0
evm.TU.01.1655	0	0	0
evm.TU.01.1770	0	0	0
novel_gene_616_5bda875f	83	3	80
evm.TU.01.2216	0	0	0
evm.TU.01.483	269	4	265
evm.TU.01.2162	380	1	379
evm.TU.01.107	4791	47	4744
evm.TU.01.3054	0	0	0
novel_gene_1219_5bd9a17a	0	37	2640
evm.TU.01.1728	160	2	158
evm.TU.01.1326	0	0	0
evm.TU.01.164	10	0	10
evm.TU.01.1759	0	0	0
evm.TU.01.2038	312	4	308
novel_gene_1200_5bd9a17a	0	5	0
evm.TU.01.1485	338	3	335
evm.TU.01.900	298	1	297
evm.TU.01.2276	258	1	257
evm.TU.01.614	30	0	30
evm.TU.01.244	45	0	45
evm.TU.01.2763	392	35	357
novel_gene_377_5bd9a17a	408	0	408
evm.TU.01.2740	777	8	769
evm.TU.01.1239	86	1	85
evm.TU.01.2388	17	1	16
novel_gene_1160_5bd9a17a	9	0	9
evm.TU.01.690	846	41	1383
evm.TU.01.1584	0	0	0
evm.TU.01.273	156	9	147
evm.TU.01.1251	4952	43	4909
evm.TU.01.474	854	3	851
evm.TU.01.29	582	14	568
evm.TU.01.1546	0	0	0
evm.TU.01.419	211	13	198
evm.TU.01.1705	1326	7	1319
evm.TU.01.1275	0	0	0
novel_gene_329_5bd9a17a	0	0	0
evm.TU.01.2949	0	0	0
evm.TU.01.1443	4556	42	4514
evm.TU.01.2945	315	28	298
evm.TU.01.2178	0	8	296
novel_gene_264_5bd9a17a	1006	9	997
evm.TU.01.2500	0	0	0
evm.TU.01.877	0	0	0
evm.TU.01.2448	0	0	0
evm.TU.01.2239	0	0	0
evm.TU.01.40	3381	42	3339
novel_gene_1176_5bd9a17a	3	3	0
evm.TU.01.346	0	0	0
novel_gene_184_5bd9a17a	16	8	8
evm.TU.01.2220	1048	16	1032
evm.TU.01.243	570	6	564
evm.TU.01.1292	16	4	12
novel_gene_699_5bd9a17a	9326	66	9260
evm.TU.01.654	318	4	314
evm.TU.01.3007	960	6	954
evm.TU.01.1409	19	4	15
evm.TU.01.2561	1714	14	1700
evm.TU.01.1168	0	0	0
evm.TU.01.2393	0	0	0
evm.TU.01.878	0	0	0
evm.TU.01.278	359	9	350
evm.TU.01.34	499	4	495
evm.TU.01.1350	0	0	0
evm.TU.01.852	885	8	877
evm.TU.01.184	796	2	794
evm.TU.01.2902	876	5	871
evm.TU.01.1142	2	0	2
evm.TU.01.2462	0	0	0
evm.TU.01.746	159	0	159
novel_gene_626_5bd9a17a	1	0	1
novel_gene_333_5bd9a17a	890	20	870
evm.TU.01.2183	0	0	0
evm.TU.01.1984	0	0	0
evm.TU.01.1813	0	0	0
evm.TU.01.837	0	0	0
evm.TU.01.361	0	0	0
novel_gene_1084_5bd9a17a	421	3	418
evm.TU.01.1445	0	0	0
novel_gene_947_5bd9a17a	350	1	349
novel_gene_770_5bd9a17a	363	6	357
novel_gene_1198_5bd9a17a	2409	23	2386
evm.TU.01.709	32	0	32
novel_gene_1_5bd9a17a	187	8	179
evm.TU.01.2620	2	0	2
evm.TU.01.1076	4	0	4
evm.TU.01.1535	463	4	459
evm.TU.01.1537	22	0	22
evm.TU.01.373	2262	152	2872
evm.TU.01.694	513	6	513
evm.TU.01.2516	0	0	0
evm.TU.01.2992	931	13	918
evm.TU.01.1432	1401	11	1390
evm.TU.01.2460	0	0	0
evm.TU.01.841	1188	15	1173
evm.TU.01.2061	0	0	0
evm.TU.01.408	0	0	0
evm.TU.01.2387	0	0	0
evm.TU.01.2757	164	0	164
evm.TU.01.378	72	1	71
evm.TU.01.1007	0	0	0
evm.TU.01.739	7	0	7
evm.TU.01.1819	0	0	0
novel_gene_1228_5bd9a17a	46	1	45
evm.TU.01.1057	100	2	98
novel_gene_202_5bd9a17a	20	5	227
evm.TU.01.2575	0	0	0
novel_gene_427_5bd9a17a	1	1	0
evm.TU.01.2024	0	0	0
evm.TU.01.809	0	0	0
evm.TU.01.505	406	8	398
evm.TU.01.1879	0	0	0
evm.TU.01.2814	480	3	477
evm.TU.01.619	3492	28	3464
evm.TU.01.632	54	0	54
evm.TU.01.24	4	0	4
evm.TU.01.1873	103	1	102
evm.TU.01.351	1876	9	1867
evm.TU.01.2325	0	0	0
evm.TU.01.2950	190	3	187
evm.TU.01.1279	53	2	51
evm.TU.01.3044	1228	7	1221
evm.TU.01.1980	0	0	0
novel_gene_1126_5bd9a17a	1248	13	1235
evm.TU.01.947	105	2	103
evm.TU.01.1545	20	1	19
evm.TU.01.1691	1163	227	1136
evm.TU.01.2373	0	0	0
evm.TU.01.2169	0	0	0
evm.TU.01.573	0	0	0
evm.TU.01.2808	0	0	0
evm.TU.01.1418	1482	7	1475
evm.TU.01.910	420	2	418
evm.TU.01.1938	0	0	0
evm.TU.01.71	102	1	101
evm.TU.01.2051	0	0	0
evm.TU.01.143	220	1	219
evm.TU.01.1876	0	0	0
evm.TU.01.2605	0	0	0
evm.TU.01.1904	723	7	716
evm.TU.01.511	944	47	897
evm.TU.01.1539	0	0	0
evm.TU.01.263	2595	27	2568
evm.TU.01.1262	175	0	175
evm.TU.01.2249	729	2	727
evm.TU.01.517	534	3	531
evm.TU.01.2676	0	0	0
evm.TU.01.2790	1248	5	1243
evm.TU.01.662	0	0	0
evm.TU.01.393	1	0	1
evm.TU.01.1912	2119	11	2108
evm.TU.01.155	6	0	6
evm.TU.01.601	0	0	0
evm.TU.01.2466	273	6	267
novel_gene_602_5bd9a17a	43	0	43
evm.TU.01.982	303	1106	1231
evm.TU.01.206	105	8	97
evm.TU.01.1079	0	0	0
evm.TU.01.1845	358	3	355
evm.TU.01.1989	0	0	0
evm.TU.01.1369	4	4	0
novel_gene_371_5bd9a17a	17	0	17
evm.TU.01.205	0	0	0
evm.TU.01.2694	910	6	904
evm.TU.01.1308	0	0	0
evm.TU.01.2508	241	7	234
evm.TU.01.2086	0	0	0
evm.TU.01.961	3771	27	3744
evm.TU.01.157	0	15	217
evm.TU.01.1332	0	0	0
novel_gene_1167_5bd9a17a	1421	14	1407
novel_gene_653_5bd9a17a	408	6	402
evm.TU.01.2889	11	0	11
evm.TU.01.2648	624	13	612
evm.TU.01.2929	0	0	0
evm.TU.01.438	0	0	0
novel_gene_759_5bd9a17a	58	0	58
evm.TU.01.491	528	7	521
evm.TU.01.2166	120	3	117
evm.TU.01.1645	0	0	0
evm.TU.01.957	0	0	0
evm.TU.01.251	11	0	11
evm.TU.01.812	1018	7	1011
evm.TU.01.2193	18	808	31
evm.TU.01.3024	4	0	4
evm.TU.01.701	1484	15	1469
evm.TU.01.2203	283	1	282
evm.TU.01.1044	0	0	0
evm.TU.01.1396	0	0	0
evm.TU.01.310	974	14	960
novel_gene_573_5bd9a17a	981	6	975
evm.TU.01.776	0	0	0
evm.TU.01.198	911	8	903
evm.TU.01.2761	67	0	67
evm.TU.01.1897	0	0	0
evm.TU.01.2376	0	0	0
evm.TU.01.535	0	0	0
evm.TU.01.1139	190	2	188
evm.TU.01.162	43	2	41
novel_gene_98_5bd9a17a	0	0	0
evm.TU.01.647	21	0	21
evm.TU.01.524	205	2	203
evm.TU.01.743	5	0	5
evm.TU.01.950	594	53	541
evm.TU.01.2962	8	1	7
evm.TU.01.394	0	0	0
evm.TU.01.603	0	0	0
evm.TU.01.2219	0	0	0
evm.TU.01.1387	8	0	8
evm.TU.01.1276	0	0	0
evm.TU.01.2634	925	4	921
evm.TU.01.283	1	0	1
evm.TU.01.300	358	4	354
evm.TU.01.644	1756	11	1745
novel_gene_1158_5bd9a17a	1650	8	1642
evm.TU.01.68	0	0	0
evm.TU.01.1336	8	0	8
evm.TU.01.1843	39	4	35
novel_gene_852_5bd9a17a	197	2	195
evm.TU.01.2977	0	0	0
novel_gene_1144_5bd9a17a	0	9030	78
evm.TU.01.518	0	0	0
evm.TU.01.2924	615	3	612
evm.TU.01.1199	28	4	24
evm.TU.01.3006	0	0	0
evm.TU.01.1470	0	0	0
evm.TU.01.387	0	0	0
evm.TU.01.2477	1034	8	1026
evm.TU.01.1779	28	1	27
evm.TU.01.2398	0	0	0
evm.TU.01.46	148	1	147
evm.TU.01.1460	0	0	0
evm.TU.01.2258	0	0	0
evm.TU.01.602	0	0	0
evm.TU.01.442	850	3	848
evm.TU.01.2643	719	3	716
evm.TU.01.2698	783	4	779
evm.TU.01.121	962	6	956
evm.TU.01.1824	0	0	0
evm.TU.01.1760	0	0	0
evm.TU.01.925	1220	569	2711
evm.TU.01.893	1364	15	1349
evm.TU.01.515	0	0	0
evm.TU.01.785	1221	15	1206
evm.TU.01.2234	0	0	0
evm.TU.01.1586	5799	99	5700
evm.TU.01.1736	3259	100	3159
evm.TU.01.1746	88	18	70
evm.TU.01.2664	0	0	0
novel_gene_179_5bd9a17a	454	4	450
evm.TU.01.1503	0	0	0
evm.TU.01.416	0	0	0
evm.TU.01.595	259	27	232
evm.TU.01.2816	351	5	392
evm.TU.01.683	1732	11	1731
evm.TU.01.2749	0	0	0
evm.TU.01.2002	0	0	0
evm.TU.01.42	0	0	0
novel_gene_619_5bd9a17a	1248	6	1242
evm.TU.01.1920	0	0	0
evm.TU.01.2553	900	9	891
evm.TU.01.2640	0	0	0
novel_gene_941_5bd9a17a	0	0	0
evm.TU.01.150	582	5	577
evm.TU.01.441	242	2	240
evm.TU.01.663	250	13	237
evm.TU.01.2839	462	3	459
evm.TU.01.2445	0	0	0
evm.TU.01.1190	19	0	19
evm.TU.01.1878	0	0	0
evm.TU.01.1660	0	0	0
novel_gene_874_5bd9a17a	94	210	6
evm.TU.01.598	0	0	0
evm.TU.01.2242	9	0	9
evm.TU.01.158	144	0	144
evm.TU.01.2048	0	0	0
evm.TU.01.342	743	1	742
evm.TU.01.2854	0	0	0
evm.TU.01.2327	2251	15	2236
evm.TU.01.688	141	1	141
evm.TU.01.1709	0	0	0
evm.TU.01.2413	63	2	61
novel_gene_272_5bd9a17a	59	1	58
evm.TU.01.1260	0	0	0
evm.TU.01.944	0	0	0
novel_gene_547_5bd9a17a	1273	8	1265
evm.TU.01.1032	2214	21	2193
evm.TU.01.1979	254	70	395
novel_gene_680_5bd9a17a	91	12	109
novel_gene_601_5bd9a17a	141	5	136
evm.TU.01.940	2228	15	2213
evm.TU.01.1231	41	0	41
evm.TU.01.1302	524	7	517
novel_gene_890_5bd9a17a	1	57	5
evm.TU.01.2836	0	0	0
evm.TU.01.2168	0	0	0
evm.TU.01.1414	314	2	312
evm.TU.01.2382	0	0	0
evm.TU.01.3014	217	0	217
evm.TU.01.2692	0	0	0
evm.TU.01.2091	0	0	0
novel_gene_16_5bd9a17a	316	2	314
evm.TU.01.1785	0	0	0
evm.TU.01.69	0	0	0
evm.TU.01.1591	233	8	225
evm.TU.01.177	136	4	132
evm.TU.01.953	0	0	0
evm.TU.01.1078	0	0	0
novel_gene_311_5bd9a17a	55	2	53
evm.TU.01.2644	4	1	3
evm.TU.01.790	2019	13	2006
evm.TU.01.2919	11	0	11
evm.TU.01.1727	483	4	479
evm.TU.01.2313	2134	27	2107
evm.TU.01.2624	0	0	0
evm.TU.01.1689	362	6	360
novel_gene_1192_5bd9a17a	0	0	0
evm.TU.01.1157	1	0	1
evm.TU.01.2115	24	9	15
evm.TU.01.1817	0	0	0
novel_gene_1154_5bd9a17a	1071	3	1068
evm.TU.01.192_evm.TU.01.193	586	5	581
evm.TU.01.199	0	1	0
novel_gene_212_5bd9a17a	5	0	5
evm.TU.01.1400	20	0	20
evm.TU.01.972	34	3	31
evm.TU.01.2217	1042	8	1034
novel_gene_828_5bd9a17a	4	0	4
evm.TU.01.3018	9	0	9
evm.TU.01.427	0	0	0
evm.TU.01.119	1	0	1
evm.TU.01.2009	0	0	0
evm.TU.01.1649	0	0	0
evm.TU.01.562	574	9	609
novel_gene_926_5bd9a17a	1476	10	1466
novel_gene_432_5bd9a17a	1407	10	1397
evm.TU.01.2016	773	10	763
evm.TU.01.2064	2	2	0
evm.TU.01.2147	0	0	0
evm.TU.01.2925	446	4	442
evm.TU.01.352	110	1	109
novel_gene_481_5bd9a17a	1486	19	1467
novel_gene_208_5bd9a17a	53	0	53
evm.TU.01.370	0	0	0
evm.TU.01.2496	1244	7	1237
evm.TU.01.1907	106	4	102
evm.TU.01.921	0	0	0
evm.TU.01.392	0	0	0
evm.TU.01.404	1307	3	1304
novel_gene_723_5bd9a17a	0	0	0
novel_gene_853_5bd9a17a	0	0	0
evm.TU.01.1370	272	3	269
novel_gene_211_5bd9a17a	4	0	4
evm.TU.01.279	1	0	1
evm.TU.01.1442	0	0	0
evm.TU.01.1081	0	0	0
evm.TU.01.2820	392	8	384
evm.TU.01.2627	3370	18	3352
evm.TU.01.197	774	2	772
evm.TU.01.2364	1334	13	1321
evm.TU.01.681	0	0	0
evm.TU.01.142	0	0	0
evm.TU.01.2778	205	17	188
evm.TU.01.146	507	1	507
evm.TU.01.651	76	734	82
evm.TU.01.1928	91	1	91
evm.TU.01.560	0	0	0
evm.TU.01.1838	1	0	1
evm.TU.01.156	5	218	19
novel_gene_1216_5bd9a17a	2	0	2
novel_gene_593_5bd9a17a_novel_gene_595_5bd9a17a	2122	24	2098
evm.TU.01.593	0	0	0
evm.TU.01.242	0	0	0
novel_gene_334_5bd9a17a	9	0	9
evm.TU.01.2762	2	0	2
evm.TU.01.1618	1023	16	1007
evm.TU.01.185	2481	28	2453
novel_gene_1213_5bd9a17a	0	0	0
novel_gene_925_5bd9a17a	424	1	423
evm.TU.01.1425	1517	10	1507
evm.TU.01.1576	581	7	574
evm.TU.01.2934	5	0	5
evm.TU.01.652	940	81	1643
evm.TU.01.1673	0	0	0
novel_gene_175_5bd9a17a	81	1	80
evm.TU.01.591	486	2	484
evm.TU.01.136	144	6	138
evm.TU.01.2733	1702	15	1687
evm.TU.01.54	0	0	0
novel_gene_615_5bd9a17a	545	6	539
evm.TU.01.2358	4	0	4
evm.TU.01.161	160	0	160
evm.TU.01.2819	4048	45	4003
novel_gene_551_5bda875f	331	0	331
novel_gene_167_5bd9a17a	91	1	90
evm.TU.01.1667	0	0	0
novel_gene_11_5bd9a17a	420	66	519
novel_gene_255_5bd9a17a	342	4	338
evm.TU.01.1067	90	0	90
evm.TU.01.2625	0	0	0
evm.TU.01.456	0	0	0
evm.TU.01.2230	0	0	0
evm.TU.01.2659	917	6	911
evm.TU.01.648	0	0	0
