N_unmapped	2136905	2136905	2136905
N_multimapping	2937795	2937795	2937795
N_noFeature	3413026	16297975	3703223
N_ambiguous	13987476	374	29875
novel_gene_1202_5bd9a17a	0	6	81
novel_gene_931_5bd9a17a	20	0	20
novel_gene_564_5bd9a17a	1588	4	1584
evm.TU.01.1936	0	0	0
evm.TU.01.2877	0	0	0
evm.TU.01.2844	0	0	0
evm.TU.01.2454	0	0	0
novel_gene_1125_5bd9a17a	142	1	141
novel_gene_769_5bd9a17a	513	4	509
evm.TU.01.2671	2691	25	2666
novel_gene_1021_5bd9a17a	0	3	0
evm.TU.01.253	1832	12	1820
evm.TU.01.2573	976	5	971
evm.TU.01.1200	224	6	218
evm.TU.01.262	1042	12	1030
evm.TU.01.589	24	1	23
novel_gene_1162_5bd9a17a	601	2	599
evm.TU.01.2570	12	0	12
novel_gene_808_5bd9a17a	2003	27	1976
evm.TU.01.540	2838	28	2810
evm.TU.01.649	169	5	164
evm.TU.01.3041	3	1	2
evm.TU.01.276	1133	7	1126
novel_gene_973_5bd9a17a	52	1	51
evm.TU.01.1749	0	0	0
evm.TU.01.2344	0	0	0
evm.TU.01.800	0	0	0
evm.TU.01.1203	593	6	587
evm.TU.01.1864	0	0	0
novel_gene_273_5bd9a17a	11	0	11
evm.TU.01.623	5778	24	5754
evm.TU.01.2263	0	0	0
evm.TU.01.1522	342	296	46
evm.TU.01.842	0	0	0
evm.TU.01.2368	106	2	104
evm.TU.01.1500	203	2	201
evm.TU.01.813	4593	22	4571
evm.TU.01.2867	1161	6	1155
novel_gene_1205_5bd9a17a	3213	16	3461
evm.TU.01.1598	1	1	0
evm.TU.01.1963	0	0	0
evm.TU.01.2629	379	2	377
evm.TU.01.2438	295	10	285
evm.TU.01.1084	0	0	0
evm.TU.01.2826	1	0	1
novel_gene_215_5bd9a17a	133	2	131
evm.TU.01.2967	237	3	234
evm.TU.01.2254	0	0	0
evm.TU.01.2897	32	0	32
evm.TU.01.330	132	1	131
evm.TU.01.336	0	0	0
evm.TU.01.1601	0	0	0
evm.TU.01.2828	5001	85	4916
novel_gene_1155_5bd9a17a	585	2	583
evm.TU.01.1385	38	2	36
evm.TU.01.2367	0	0	0
evm.TU.01.1367	0	0	0
evm.TU.01.1388	65	8	57
novel_gene_603_5bda875f	4425	37	4388
evm.TU.01.125	0	0	0
evm.TU.01.1295	303	1	302
evm.TU.01.1617	0	0	0
novel_gene_307_5bd9a17a	0	0	0
novel_gene_963_5bd9a17a	6041	55	5986
evm.TU.01.1325	2	0	2
evm.TU.01.526	212	1	211
evm.TU.01.1624	0	0	0
evm.TU.01.81	107	1	106
novel_gene_555_5bd9a17a	2	0	2
evm.TU.01.1693	4	0	4
evm.TU.01.2383	1	0	1
evm.TU.01.2456	509	4	505
novel_gene_318_5bd9a17a	18	0	18
evm.TU.01.2821	202	0	202
evm.TU.01.153	179	0	179
evm.TU.01.331	372	2	370
novel_gene_992_5bd9a17a	155	0	155
evm.TU.01.2996	0	0	0
evm.TU.01.2523	327	3	324
evm.TU.01.2033	0	0	0
evm.TU.01.2591	68	1	67
evm.TU.01.945	2449	25	2424
evm.TU.01.2316	0	0	0
evm.TU.01.1031	613	4	609
evm.TU.01.2890	0	0	0
evm.TU.01.2172	179	6	173
evm.TU.01.1831	2975	18	2957
evm.TU.01.870	413	1	412
evm.TU.01.1801	1	0	5
evm.TU.01.983	53	0	53
evm.TU.01.2954	198	1	197
novel_gene_220_5bd9a17a	576	10	566
evm.TU.01.2493	0	0	0
evm.TU.01.1428	0	0	0
evm.TU.01.1882	416	4	412
novel_gene_191_5bd9a17a	1	0	1
evm.TU.01.1856	0	0	0
evm.TU.01.1615	0	0	0
evm.TU.01.2569	0	0	0
evm.TU.01.2467	110	0	110
evm.TU.01.981	2115	887	3776
evm.TU.01.678	0	0	0
novel_gene_821_5bd9a17a	255	10	245
evm.TU.01.436	2204	20	2184
evm.TU.01.3035	1775	2	1773
evm.TU.01.2918	286	1	285
evm.TU.01.289	2237	20	2217
evm.TU.01.2587	0	0	0
evm.TU.01.2214	0	0	0
evm.TU.01.1300	20	371	48
evm.TU.01.3066	687	5	682
evm.TU.01.2186	247	12	235
evm.TU.01.2122	0	0	0
evm.TU.01.1927	3	2	1
evm.TU.01.2685	360	1	359
evm.TU.01.2825	206	3	203
evm.TU.01.661	720	5	715
evm.TU.01.1222	903	11	892
evm.TU.01.779	290	0	290
evm.TU.01.2400	0	0	0
novel_gene_721_5bd9a17a	32	0	40
evm.TU.01.770	207	4	204
evm.TU.01.1884	167	0	167
evm.TU.01.1766	0	0	0
evm.TU.01.302	64	0	64
evm.TU.01.122	1421	2	1419
evm.TU.01.1646	991	6	985
evm.TU.01.2885	256	2	254
evm.TU.01.988	875	3	872
novel_gene_664_5bd9a17a	1932	27	1905
evm.TU.01.2450	0	0	0
novel_gene_1166_5bd9a17a	195	189	6
novel_gene_627_5bd9a17a	646	7	639
novel_gene_188_5bd9a17a	614	2	612
evm.TU.01.2109	206	3	203
evm.TU.01.2459	0	0	0
evm.TU.01.301	1	0	1
evm.TU.01.1373	320	7	313
evm.TU.01.1607	1577	138	1439
evm.TU.01.781	542	1	541
evm.TU.01.140	0	0	0
evm.TU.01.2704	0	0	0
evm.TU.01.1951	0	0	0
evm.TU.01.973	0	0	0
evm.TU.01.2379	364	10	354
evm.TU.01.2848	2105	9	2097
novel_gene_540_5bd9a17a	290	1	289
evm.TU.01.245	2284	20	2265
evm.TU.01.2135	343	4	339
novel_gene_229_5bd9a17a	1497	2	1495
evm.TU.01.2485	606	420	883
evm.TU.01.2320	0	1	0
evm.TU.01.1655	0	0	0
