gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.08.1442	0.22271477428903994	1.1814707170067233	922.1551523813806	0.11995854233805073	9150	12962	16530	10844
novel_gene_339_5bd9a17a	0.7267364955886161	1.783241263572414	909.1033059903435	0.744576267334726	12881	14785	16529	15580
evm.TU.02.3038	0.8359976937742608	1.6361759350747578	906.6008993966487	0.9692730142279269	13245	14447	16528	16048
novel_gene_4008_5bd9a17a	1.8182067277135838	2.4180584954627853	905.2127723084723	2.118774097148769	15311	15431	16527	16611
evm.TU.02.2758	0.23362076196363576	0.7767679077943552	901.6333119386499	0.15330133248068126	9351	10692	16526	11411
evm.TU.09.145	0.8590430528572001	1.5454364932243942	901.402541969377	1.0875364109773433	13343	13998	16525	16214
evm.TU.02.2843	0.6436177816818408	1.8133231467237991	883.7899928519497	0.6226023138635922	12649	14832	16524	15129
novel_gene_3709_5bd9a17a	1.747849951094783	2.3857430662460795	870.1589517985111	2.0273567330609317	15252	15414	16523	16603
evm.TU.09.35	0.5732696133190887	1.4779957135682273	869.5743207006201	0.5998638499704068	12307	13869	16522	15031
evm.TU.03.615	0.19461141619445435	1.4173687478366193	864.5364652490654	0.07421177921918726	8487	13725	16521	9804
novel_gene_2965_5bd9a17a	1.5771775716963994	2.0800635407446144	859.0133155919982	2.1536725539203956	14835	15177	16520	16615
evm.TU.07.1403	0.2984734775768766	0.866802508430706	851.8158735612118	0.23392639466258747	10353	11369	16519	12453
evm.TU.08.907	0.29265234041914767	1.1491861165115962	850.0410334646689	0.20241754057176503	10277	12824	16518	12114
novel_gene_4004_5bd9a17a	0.20544149711291623	1.454012073379111	848.055440711142	0.09568591996573761	8775	13817	16517	10364
evm.TU.05.935	0.8703747704973821	2.2595070771221546	845.37573717673	0.7863863282849659	13381	15330	16516	15697
evm.TU.08.1715	0.2980414705873381	1.6724185160291476	815.6803988233623	0.15726622185928257	10346	14548	16515	11470
evm.TU.04.1961	0.3246569541401203	0.8053401053083161	792.5378261115661	0.2779198742052916	10650	10910	16514	12910
evm.TU.04.2308	2.4494897427831783	2.4494897427831783	792.1436759871691	2.807286430436645	16347	16351.5	16513	16629
evm.TU.07.1710	0.584339450507704	1.7096076651014798	779.6419630645104	0.5552038421117991	12372	14633	16512	14847
evm.TU.03.228	0.6154497209977807	1.762944214513498	773.8017042952229	0.5710561608437189	12541	14752	16511	14923
evm.TU.06.1335	1.2615410914694516	2.417592493713315	748.2290179404386	0.7005162548278535	14295	15429	16510	15430
novel_gene_3034_5bd9a17a	0.3021093861636818	1.638473272552018	747.2309074806797	0.17068188232193837	10407	14457	16509	11676
evm.TU.02.531	0.44027829517649586	1.7081205517427847	740.504963696695	0.31732945427517534	11538	14631	16508	13285
evm.TU.09.698	0.23075059233208042	0.8447529672955091	729.2524948516073	0.14077359571066347	9316	11209	16507	11212
evm.TU.01.168	0.35636467784601966	1.441602986378209	728.816670354611	0.2578665332799065	10967	13794	16506	12731
evm.TU.07.522	0.16955607429418026	0.8754552751028005	716.6264626953055	0.07612292202223445	7850	11421	16505	9869
evm.TU.08.1538	1.6692671774352084	2.413471463025225	716.4710171955351	1.7742805404135087	15136	15426	16504	16580
evm.TU.09.855	0.5535400445439927	1.269959310736077	716.2945671917471	0.6174547850543161	12194	13283	16503	15111
evm.TU.01.3021	0.18707652851403356	0.7318028879712647	709.5780791057052	0.09297703337724939	8308	10323	16502	10287
evm.TU.06.736	0.5431474872109437	1.346647871767658	704.1387337688702	0.5546638364943397	12127	13526	16501	14844
evm.TU.01.712	0.38639374219209766	1.3527242557433177	703.886263169852	0.3016873965051848	11218	13546	16500	13138
novel_gene_832_5bd9a17a	0.48515056664447237	1.7173116706433815	700.3430551246993	0.38431014097003213	11702	14651	16499	13810
novel_gene_3458_5bd9a17a	0.24679984926138426	0.7656621618252067	695.5001208194245	0.164965924453763	9594	10608	16498	11579
evm.TU.04.534	0.3658336312457292	0.874920284074486	688.8516097994194	0.3311494395667389	11059	11415	16497	13425
evm.TU.07.1041	0.4845540557294875	0.9838173877499593	684.5234187725368	0.4821013599266133	11697	12091	16496	14458
novel_gene_3847_5bd9a17a	0.4463363302930365	1.0568629203099422	677.7515787363338	0.39573380172053574	11562	12415	16495	13894
evm.TU.10.1506	0.42632522173594883	1.8944457043249694	676.3208878615071	0.2835951940927449	11461	14944	16494	12965
evm.TU.06.1987	1.2276143074870736	2.1354063062942346	665.6727786950354	1.3898663034439898	14217	15232	16493	16473
evm.TU.06.1049	0.39180777422434326	1.7350376290919525	662.7775426069572	0.2533319979829269	11258	14687	16492	12680
evm.TU.07.646	1.0327207883346594	2.3310166196694437	660.1261637275684	0.7830912163589224	13734	15375	16491	15686
evm.TU.05.1928	0.9961689652449949	1.537372316257231	654.9477971280096	1.2405664199339919	13688	13986	16490	16366
evm.TU.10.1960	0.26531854562784984	0.7020373538646913	644.9214865606915	0.19329183116363077	9907	10063	16489	11987
