gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.03.1548	0.04975802280124555	0.27742890593240793	9.79495963452926	0.00509341326541965	1248	3625	11172	1806
evm.TU.03.155	0.0618674544738978	0.35018112505773874	67.03878849125114	0.010280853073775765	2180	5367	15335	3788
evm.TU.03.1550	0.2491347498340468	0.6680784973302641	9.127526279116474	0.07459147157583206	9625	9773	10949	9825
evm.TU.03.1551	2.449489742783178	2.449489742783178	20.410057647689047	1.2923456487214287	15742	15756.5	13238	16406
evm.TU.03.1552	2.449489742783178	2.449489742783178	3.426856896357297	0.6018881132401938	15742	15756.5	7259	15041
evm.TU.03.1553	0.14247724540923018	0.44728979727676044	2.6512550858181463	0.021894430485983614	6932	7112	6213	6401
evm.TU.03.1555	0.20081528501074872	0.6452653851118406	79.5445012825252	0.08410323680021432	8665	9559	15515	10088
evm.TU.03.1557	2.449489742783178	2.449489742783178	20.428631311352255	1.3216961827064666	15742	15756.5	13243	16423
evm.TU.03.1558	1.559013012428415	1.579101477450623	3.4393207874854204	0.5517967691085222	14699	14247	7279	14833
evm.TU.03.156	0.11744368978576936	0.402259722717044	4.739054736626009	0.019458615032878386	5816	6370	8552	6004
evm.TU.03.1561	0.26930591627987643	0.9552200314491038	13.099418740017722	0.07028201206950249	9967	11932	12059	9676
evm.TU.03.1564	1.1045521581530005	1.2295368181177782	5.071433765273853	0.44916653479909213	13828	13156	8818	14243
evm.TU.03.157	1.7563903509296068	1.9935578405481382	38.325610208727554	1.17935911825944	15259	15087	14533	16318
evm.TU.03.1571	0.23262003033162942	0.7860666941848137	8.302181938188465	0.0565444181891338	9341	10755	10614	9141
evm.TU.03.1572	0.07699298794054865	0.26990742261342565	3.6825818851166603	0.009603278170740265	3296	3445	7548	3572
evm.TU.03.1573	0.4989683637885407	0.8313891385583592	8.085651308838733	0.21169150268286577	11782	11116	10513	12216
evm.TU.03.158	0.11463184559119635	0.3138752507942084	2.153663873884552	0.017305651836998264	5651	4547	5382	5592
evm.TU.03.1581	0.08008995345815424	0.3608528891234126	29.480492454763827	0.014731462808862806	3508	5592	14019	5010
evm.TU.03.1584	0.12329092952990223	0.5204265871715988	12.502040889836861	0.024480644470881496	6082	8090	11925	6753
evm.TU.03.1586	0.07574103825207779	0.28770716816808817	2.399805044631192	0.008180780462007426	3203	3914	5808	3074
evm.TU.03.159	0.08067339937943198	0.24793365279770258	2.1022561350669142	0.009876273306048055	3541	2883	5277	3663
evm.TU.03.1590	1.1373159417573455	1.2759468909967093	15.250773938076305	0.7169936149745484	13964	13300	12519	15492
evm.TU.03.1591	1.1031335904809665	1.1072941411089525	1.8635711142963807	0.3248854725304995	13817	12637	4791	13368
evm.TU.03.1592	0.21329728287419805	0.6915382106589518	8.075404704706663	0.05179514614172613	8950	9977	10508	8925
evm.TU.03.1593	0.18411858164300218	0.4144507710708804	4.257533424335603	0.044820991782835835	8237	6587	8123	8547
evm.TU.03.1596	1.6034148780906763	1.756535826596751	8.918058049673267	0.7875597722925841	14967	14732	10875	15700
evm.TU.03.1597	1.6911597229291133	1.9169372696857405	5.927971159207089	0.6570511630833543	15171	14986	9392	15277
evm.TU.03.1598	0.27484740045481126	0.3723695868735399	0.16659507494870734	0.02436218682063724	10041	5811	174	6735
evm.TU.03.16	0.5543969501823509	0.7492740874814312	1.7641512097775744	0.1522894015388363	12199	10482	4595	11393
evm.TU.03.160	0.09344172523235225	0.27971723920778535	1.4282607012245319	0.010866657048813145	4417	3697	3821	3968
evm.TU.03.1602	1.8296980992922067	2.3590222993152086	68.73572379569208	1.0305965228796599	15319	15388	15362	16151
