gene_ID	var	rank
evm.TU.01.1258	0.014135145467579874	4155
evm.TU.01.1259	0.002934496060049151	407
evm.TU.01.126	0.03195878000136601	7454
evm.TU.01.1261	0.0220659300761354	5902
evm.TU.01.1262	0.11143097189443339	12109
evm.TU.01.1263	0.006584913176166899	1684
evm.TU.01.1264	0.16588348416660392	13459
evm.TU.01.1265	0.047320201325540476	9028
evm.TU.01.1266	0.01441498738471887	4227
evm.TU.01.1267	0.010063477431179248	2931
evm.TU.01.1268	0.008221153938812464	2280
evm.TU.01.1269	0.34406964376536125	15361
evm.TU.01.127	0.04414050997490979	8766
evm.TU.01.1271	0.04579079864192302	8915
evm.TU.01.1272	0.057035833311377564	9750
evm.TU.01.1273	0.04024826906418822	8411
evm.TU.01.1274	0.01377429193595922	4048
evm.TU.01.1278	0.301935865077036	15081
evm.TU.01.1279	0.00821857359002256	2279
evm.TU.01.1280	0.005160028978843804	1154
evm.TU.01.1281	0.08177342584812437	11036
evm.TU.01.1287	0.05214803392597297	9398
evm.TU.01.1288	0.026937105371393155	6747
evm.TU.01.1289	0.07380054296890638	10680
evm.TU.01.129	0.05428880992000735	9548
evm.TU.01.1290	0.02440254047987209	6335
evm.TU.01.1292	0.0601641488360662	9931
evm.TU.01.1293	0.14995239154976758	13127
evm.TU.01.1294	0.16633257775490085	13466
evm.TU.01.1295	0.021921816376802402	5875
evm.TU.01.1297	0.20015137061085464	14008
evm.TU.01.1299	0.006563069363373714	1674
evm.TU.01.13	0.010863474422922986	3196
evm.TU.01.1300	0.22380965765353075	14328
evm.TU.01.1301	0.014153848368091292	4159
evm.TU.01.1302	0.0033171867083784524	522
evm.TU.01.1303	0.005447326207128615	1246
evm.TU.01.1304	0.21225862057614167	14175
evm.TU.01.131	0.03376828007809995	7672
evm.TU.01.1310	0.03738236995437499	8109
evm.TU.01.1311	0.003918122751139238	716
evm.TU.01.1312	0.059696772587825055	9907
evm.TU.01.1317	0.0034390983910258374	554
evm.TU.01.132	0.09374866692020917	11517
evm.TU.01.1320	0.2321916329819632	14434
evm.TU.01.1323	0.4183800960821466	15733
evm.TU.01.133	0.02984473541902895	7139
evm.TU.01.1333	0.010942098686448246	3232
evm.TU.01.1334	0.0031424371796879395	467
evm.TU.01.1335	0.006208335708291099	1535
evm.TU.01.1336	0.6788434600107534	16330
evm.TU.01.1338	0.013364599276071145	3933
evm.TU.01.134	0.004499698399615616	918
evm.TU.01.1340	0.016555968324707824	4764
evm.TU.01.1341	0.2410472571563122	14525
evm.TU.01.1342	0.2871878979898753	14956
evm.TU.01.1345	0.032253223291792144	7501
evm.TU.01.1346	0.1681511250031061	13512
evm.TU.01.1347	0.01696247441691332	4862
evm.TU.01.1348	0.029680858988941405	7112
evm.TU.01.135	0.06486965332139526	10217
evm.TU.01.1352	0.006851055985451593	1776
evm.TU.01.1355	0.012932739478902795	3824
evm.TU.01.1357	0.005151005413461419	1147
evm.TU.01.1358	0.024237057386425707	6306
evm.TU.01.136	0.013655054007540305	4020
evm.TU.01.1361	0.004743502632374804	1011
evm.TU.01.1362	0.05106937080364963	9319
evm.TU.01.1364	0.11422036460261527	12222
evm.TU.01.1365	0.3672605725026421	15498
evm.TU.01.1366	0.013572931835120438	3995
evm.TU.01.1368	0.0044220986813774035	884
evm.TU.01.137	0.04451472837272233	8795
evm.TU.01.1370	0.011812223596152594	3509
evm.TU.01.1373	0.24128600783197388	14530
evm.TU.01.1374	0.015444729231880332	4501
evm.TU.01.1375	0.039181749810025784	8306
evm.TU.01.1377	0.013101503672041081	3868
evm.TU.01.1378	0.03907143043050757	8285
evm.TU.01.138	0.2621546012819652	14716
evm.TU.01.1380	0.11546262508266664	12270
evm.TU.01.1381	0.1662181290477586	13463
evm.TU.01.1385	0.017229964546322103	4935
evm.TU.01.1386	0.06108483822061843	9983
evm.TU.01.1387	0.7077368593420164	16362
evm.TU.01.1388	0.06864554309652113	10416
evm.TU.01.1389	0.0022282663224147225	237
evm.TU.01.139	0.11135457205783633	12106
evm.TU.01.1390	0.009820722040444844	2842
evm.TU.01.1391	0.008518974378144	2399
evm.TU.01.1392	0.09016780391782843	11382
evm.TU.01.1393	0.00996737120295779	2905
evm.TU.01.1394	0.008566703058020833	2421
evm.TU.01.1398	0.6726557769102564	16323
evm.TU.01.14	0.02441819687463423	6340
evm.TU.01.1405	0.015980752426697043	4628
evm.TU.01.1406	0.06260890454952658	10064
evm.TU.01.1408	0.9099066724625591	16499
evm.TU.01.141	0.4138965273011772	15715
evm.TU.01.1410	0.25365243095642176	14642
evm.TU.01.1411	0.07378833185939077	10679
evm.TU.01.1414	0.018091307185100717	5113
evm.TU.01.1415	0.06976302281764074	10470
evm.TU.01.1416	0.11418040069953173	12219
evm.TU.01.1417	0.00836228213587023	2335
evm.TU.01.1418	0.02621912176978183	6624
evm.TU.01.142	0.011358958842996996	3371
evm.TU.01.1420	0.04223379472630454	8595
evm.TU.01.1421	0.06574486954953578	10254
evm.TU.01.1422	0.013654196260769465	4019
evm.TU.01.1423	0.038024270735457506	8177
evm.TU.01.1425	0.07005601847028704	10487
evm.TU.01.1426	0.3098715747112464	15148
evm.TU.01.1427	0.05254644703672024	9428
evm.TU.01.143	0.0029985858192157614	428
evm.TU.01.1430	0.0029494075488860805	414
evm.TU.01.1431	0.21860112644273885	14267
evm.TU.01.1432	0.02445296321791282	6350
evm.TU.01.1436	0.09728951431010568	11663
evm.TU.01.1438	0.04352712212389835	8700
evm.TU.01.1439	0.008638924745894946	2446
evm.TU.01.144	0.20542070237988977	14090
evm.TU.01.1440	0.06373932286569381	10139
evm.TU.01.1441	0.05559585325862695	9639
evm.TU.01.1443	0.19062358910088198	13871
evm.TU.01.1447	0.024806224393825904	6404
evm.TU.01.1448	0.43429149673030804	15787
evm.TU.01.1449	0.34942283895796045	15392
evm.TU.01.145	0.003820940808287714	678
evm.TU.01.1452	0.0071897131531312615	1895
evm.TU.01.1453	0.013569301153597096	3993
evm.TU.01.1454	0.05828568081517644	9827
evm.TU.01.1457	0.012036349497749914	3567
evm.TU.01.1458	0.019642884352802984	5461
evm.TU.01.146	0.04758710598438878	9051
evm.TU.01.1462	0.07883418629662882	10908
evm.TU.01.1465	0.15541980290207277	13254
evm.TU.01.1468	0.03318606759785123	7615
evm.TU.01.1469	0.048591230589442536	9139
evm.TU.01.147	0.005959966803399049	1429
evm.TU.01.1472	0.0031665528040556155	478
evm.TU.01.1474	0.3142852740503001	15172
evm.TU.01.1475	0.029605874755198183	7099
evm.TU.01.1477	0.034853252752175205	7803
evm.TU.01.1478	0.03239335677808441	7523
evm.TU.01.1480	0.030052348378211847	7166
evm.TU.01.1481	0.07920724242550346	10924
evm.TU.01.1482	0.05052528700685293	9283
evm.TU.01.1483	0.02454093266591127	6368
evm.TU.01.1484	0.01799894891341413	5097
evm.TU.01.1485	0.024100746075767548	6285
evm.TU.01.1486	0.013671382817575309	4026
evm.TU.01.149	0.1591155384342617	13326
evm.TU.01.1491	0.03172243789451928	7413
evm.TU.01.1493	0.043411970083728234	8686
evm.TU.01.1495	0.12872458293903064	12625
evm.TU.01.1496	0.13032051352722998	12673
evm.TU.01.1498	0.03503166616927091	7831
evm.TU.01.1499	0.081207287267863415	11011
evm.TU.01.15	0.10560485904267296	11942
evm.TU.01.150	0.014927735075217108	4376
evm.TU.01.1500	0.002518614468037762	300
evm.TU.01.1501	0.0046468960872272005	977
evm.TU.01.1507	0.005387122278515643	1232
evm.TU.01.1508	0.1394121133276094	12884
evm.TU.01.1509	0.027086577719544175	6766
evm.TU.01.151	0.011031980130201836	3267
evm.TU.01.1510	0.009432954558459036	2709
evm.TU.01.1511	0.010883059900102838	3208
evm.TU.01.1512	0.010281776921634806	3013
evm.TU.01.1513	0.022964066205247605	6082
evm.TU.01.1514	0.04950598353478382	9205
evm.TU.01.152	0.01126623363265795	3343
evm.TU.01.1521	0.20977309171295414	14143
evm.TU.01.1522	0.033262144677375864	7624
evm.TU.01.1527	0.02667127812629026	6707
evm.TU.01.1529	0.018731168465550632	5269
evm.TU.01.153	0.004398476482690959	876
evm.TU.01.1533	0.033631091564255415	7661
evm.TU.01.1534	0.29605881642611837	15031
evm.TU.01.1535	0.02598977284680409	6597
evm.TU.01.1537	0.3515215533209886	15407
evm.TU.01.1538	0.04541603965885502	8879
evm.TU.01.154	0.08929236675901629	11354
evm.TU.01.1540	0.20910269039303203	14132
evm.TU.01.1541	0.11982680270144523	12392
evm.TU.01.1542	0.4652764841074312	15895
evm.TU.01.1543	0.18634968610034985	13806
evm.TU.01.1544	0.013572734684070274	3994
evm.TU.01.1545	0.35689244004385406	15439
evm.TU.01.1549	0.2451004698580741	14561
evm.TU.01.155	0.10212427194444934	11823
evm.TU.01.1554	0.03315468535349059	7612
evm.TU.01.1556	0.014150382659258847	4158
evm.TU.01.156	0.02682278449544339	6726
evm.TU.01.1562	0.011137055198535185	3301
evm.TU.01.1563	0.022743598774611955	6039
evm.TU.01.1564	0.015626487868004548	4543
evm.TU.01.157	0.18489087568075607	13775
evm.TU.01.1570	0.016774329006126167	4815
evm.TU.01.1571	0.11310838091592083	12170
evm.TU.01.1575	0.007907056637265661	2159
evm.TU.01.1576	0.010789176962215227	3173
evm.TU.01.1577	0.23820461452754088	14500
evm.TU.01.158	0.03326342937640548	7625
evm.TU.01.1581	0.0982946024239718	11687
evm.TU.01.1582	0.027657071623263987	6850
evm.TU.01.1585	0.038257997971566086	8207
evm.TU.01.1586	0.07218522444420082	10604
evm.TU.01.1587	0.3899173341899971	15613
evm.TU.01.1588	0.010251029588218788	3001
evm.TU.01.1589	0.03152567393236264	7385
evm.TU.01.159	0.3168487217400739	15193
evm.TU.01.1591	0.13442793716536267	12773
evm.TU.01.1592	0.12183069589293387	12452
evm.TU.01.1593	0.0641749309254503	10169
evm.TU.01.1594	0.0038451227835586683	685
evm.TU.01.1599	0.08903264764150258	11342
evm.TU.01.160	0.0414017847764258	8523
evm.TU.01.1600	0.16437518980228008	13440
evm.TU.01.1603	0.025348972037634324	6491
evm.TU.01.1605	0.024715209966868684	6389
evm.TU.01.1607	0.04189722627718584	8563
evm.TU.01.161	0.008598484161632709	2435
evm.TU.01.1612	0.009965937611971856	2904
evm.TU.01.1613	0.0370209867943592	8070
evm.TU.01.1614	0.1852841101681018	13783
evm.TU.01.1616	0.0139877672897652	4119
evm.TU.01.1618	0.02655137050979297	6687
evm.TU.01.1619	0.1241457668677313	12514
evm.TU.01.162	0.25988220826194924	14696
evm.TU.01.1620	0.018254681470601285	5159
evm.TU.01.1622	0.029125881076019856	7040
evm.TU.01.1623	0.04523660908703156	8858
evm.TU.01.1625	0.12799174503007046	12608
evm.TU.01.1629	0.015720106353765723	4568
evm.TU.01.163	0.12948376122344438	12645
evm.TU.01.1634	0.4951366180691258	15964
evm.TU.01.1637	0.028655455399745743	6978
evm.TU.01.164	0.09670931259659298	11639
evm.TU.01.1641	0.12326583558557909	12493
evm.TU.01.1642	0.012359561083783173	3657
evm.TU.01.1644	0.1378317883407519	12856
evm.TU.01.1646	0.009110879684995053	2601
evm.TU.01.165	0.06991057847650677	10480
evm.TU.01.1650	0.01438370875517159	4219
evm.TU.01.1654	0.01882338579030621	5295
evm.TU.01.1657_evm.TU.01.1658_novel_gene_884_5bd9a17a	0.008334193337918303	2319
evm.TU.01.166	0.06781677198589761	10366
evm.TU.01.1661	0.1852544678113951	13782
evm.TU.01.1663	0.04526589010221368	8861
evm.TU.01.1666	0.02596269571582871	6591
evm.TU.01.167	0.03610972736900854	7963
evm.TU.01.1670	0.0542162080538118	9541
evm.TU.01.1672	0.005347729339344427	1215
evm.TU.01.1675	0.022370067039742546	5963
evm.TU.01.1677	0.3978091210290049	15643
evm.TU.01.1679	0.15003994699625392	13131
evm.TU.01.168	0.523601233775637	16044
evm.TU.01.1680	0.0733909421109593	10657
evm.TU.01.1681	0.025459162650134686	6518
evm.TU.01.1682	0.013225259095996334	3899
evm.TU.01.1684	1.011483988176617	16533
evm.TU.01.1686	0.37850326691163766	15559
evm.TU.01.1687	0.17731540040623586	13665
evm.TU.01.1689	0.1225273044910341	12476
evm.TU.01.169	0.009518395771767742	2744
evm.TU.01.1691	0.33977466013470137	15337
evm.TU.01.1692	0.006754833921359738	1746
evm.TU.01.1693	0.017208438458277207	4929
evm.TU.01.1695	0.03401953322023054	7703
evm.TU.01.1696	0.013863769139892134	4078
evm.TU.01.1698	0.008813356799908741	2512
evm.TU.01.17	0.24297929216823233	14543
evm.TU.01.170	0.015286366555055065	4463
evm.TU.01.1700	0.08128138176067984	11015
evm.TU.01.1703	0.006018342058346232	1454
evm.TU.01.1704	0.011399631926114904	3387
evm.TU.01.1705	0.008979911615289838	2572
evm.TU.01.1706	0.036537521426541875	8008
evm.TU.01.171	0.03463459108546176	7773
evm.TU.01.1710	0.19880098830425638	13990
evm.TU.01.1716	0.01582183223466489	4594
evm.TU.01.172	0.3328719442636069	15297
evm.TU.01.1723	0.0920211104105789	11450
evm.TU.01.1726	0.018873211445039006	5311
evm.TU.01.1727	0.03799376043190726	8172
evm.TU.01.1728	0.15786290927002908	13295
evm.TU.01.173	0.43166135829595975	15783
evm.TU.01.1731	0.19992932106181718	14002
evm.TU.01.1732	0.3572654187087658	15440
evm.TU.01.1733	0.019410859082676375	5416
evm.TU.01.1735	0.049934816271252014	9235
evm.TU.01.1736	0.09533982430443065	11590
evm.TU.01.174	0.026481682891493538	6674
evm.TU.01.1740	0.024438180540143836	6346
evm.TU.01.1741	0.05071202129559536	9296
evm.TU.01.1742	0.1546526649541849	13237
evm.TU.01.1743	0.19756990827243448	13970
evm.TU.01.1744	0.005272279878243652	1189
evm.TU.01.1745	0.004079088956045035	760
evm.TU.01.1746	0.26515864776946046	14741
evm.TU.01.1748	0.025384897021035618	6499
evm.TU.01.175	8.684711375334282e-4	28
evm.TU.01.1751	0.014787902102936182	4340
evm.TU.01.1753	0.15070568912721094	13149
evm.TU.01.1754	0.02205497857820524	5899
evm.TU.01.1755	0.04102235831479949	8491
evm.TU.01.1758	0.04975819641753439	9217
evm.TU.01.176	0.014583641828274244	4292
evm.TU.01.1761	0.22143004653182743	14305
evm.TU.01.177	0.3439169699090122	15359
evm.TU.01.1774	0.13074349218101392	12689
evm.TU.01.1778	0.041026573531878253	8492
evm.TU.01.1779	0.716619149361044	16372
evm.TU.01.178	0.0070759074778916015	1858
evm.TU.01.1788	0.015406774462235368	4495
evm.TU.01.179	0.012779505810562425	3782
evm.TU.01.1793	0.12248119549976602	12471
evm.TU.01.1794	0.008513528132142446	2396
evm.TU.01.1795	0.01602314661401599	4645
evm.TU.01.1796	0.04399038887475111	8748
evm.TU.01.1797	0.11047398785691151	12082
evm.TU.01.1798	0.05575236797682445	9653
evm.TU.01.18	0.024046258490620108	6275
evm.TU.01.180	0.014486350996162786	4255
evm.TU.01.1800	0.005146419863327493	1145
evm.TU.01.1804	0.14643287584331152	13058
evm.TU.01.1806	0.018390198072347774	5188
evm.TU.01.1807	0.13139778600290963	12701
evm.TU.01.1808	0.014940083984247668	4380
evm.TU.01.1809	0.042770273745194196	8643
evm.TU.01.181	0.009237454639981154	2644
evm.TU.01.1811	0.13959262742600864	12892
evm.TU.01.1814	0.5372625380439123	16081
evm.TU.01.182	0.17658118113502874	13652
evm.TU.01.1822	0.024479430007620352	6357
evm.TU.01.1825	0.47219325941727186	15916
evm.TU.01.1828	0.029515464699855443	7084
evm.TU.01.1829	0.0481284884160668	9100
evm.TU.01.183	0.019209259634797252	5386
evm.TU.01.1830	0.030458109113648574	7232
evm.TU.01.1831	0.042822804119973745	8646
evm.TU.01.1832	0.03126457176371291	7344
evm.TU.01.1833	0.06579859722914842	10256
evm.TU.01.1834	0.012288767200386842	3636
evm.TU.01.1836	0.01918655052184583	5381
evm.TU.01.184	0.0320620014993265	7464
evm.TU.01.1840	0.009360660957687216	2682
evm.TU.01.1841	0.007624109585265477	2054
evm.TU.01.1842	0.00853671196224176	2408
evm.TU.01.1843	0.029750124544045565	7124
evm.TU.01.1844	0.0682429931730345	10394
evm.TU.01.1845	0.007967567107681166	2183
evm.TU.01.1846	0.03905775296767984	8282
evm.TU.01.185	0.03513003639248289	7841
evm.TU.01.1854	0.2754143337508305	14840
evm.TU.01.1859	0.08316936927577613	11097
evm.TU.01.186	0.008591457711440657	2432
evm.TU.01.1860	0.00752173241327983	2011
evm.TU.01.1865	0.5070212118577889	15998
evm.TU.01.1866	0.021969174591022975	5887
evm.TU.01.1869	0.017030440351468015	4884
evm.TU.01.187	0.05406494718613604	9530
evm.TU.01.1870	0.013976235899843292	4118
evm.TU.01.1871	0.2739184443943912	14827
evm.TU.01.1873	0.1291805857062589	12636
evm.TU.01.1874	0.06252689840313114	10063
evm.TU.01.188	0.020791313924430385	5681
evm.TU.01.1882	0.03967600649485938	8360
evm.TU.01.1883	0.06631188855623145	10288
evm.TU.01.1884	0.013959767216735561	4108
evm.TU.01.1885	0.09394426331275428	11525
evm.TU.01.1889	0.008967733817072715	2569
evm.TU.01.189	0.039583454873391176	8350
evm.TU.01.1893	0.03230732362781301	7512
evm.TU.01.19	0.20845175214196202	14125
evm.TU.01.190	0.018079529004176517	5110
evm.TU.01.1902	0.063732718450584	10138
evm.TU.01.1903	0.05621841053566496	9689
evm.TU.01.1904	0.13466021402996745	12780
evm.TU.01.1905	0.08011002469640255	10958
evm.TU.01.1906	0.14084942826673408	12921
evm.TU.01.1907	0.011199929109508663	3320
evm.TU.01.1909	0.007455906431797221	1988
evm.TU.01.191	0.011391685365055063	3383
evm.TU.01.1910	0.02085759070417332	5696
evm.TU.01.1911	0.10329765455978106	11871
evm.TU.01.1912	0.0031814136195563877	483
evm.TU.01.1914	0.3775389881215933	15552
evm.TU.01.1919	0.004235809414824246	815
evm.TU.01.1922	0.008762544729851307	2495
evm.TU.01.1926	0.01881412403899861	5291
evm.TU.01.1927	0.0186492938479558	5254
evm.TU.01.1928	0.019211700566839355	5387
evm.TU.01.192_evm.TU.01.193	0.005112961822043608	1132
evm.TU.01.1932	0.011690035584853535	3474
evm.TU.01.1935	0.2854281175507722	14936
evm.TU.01.194	0.0068115298842241715	1762
evm.TU.01.1940	0.10898701168075922	12041
evm.TU.01.1941	0.6734316293013652	16327
evm.TU.01.195	0.004006293327092261	740
evm.TU.01.1954	0.02253982392553503	6002
evm.TU.01.196	0.018688327894013174	5262
evm.TU.01.1964	0.841694947404249	16468
evm.TU.01.1965	0.012290809927429798	3637
evm.TU.01.1969	0.025801226774634544	6565
evm.TU.01.197	0.0078036741626426286	2113
evm.TU.01.1974	0.5393281895854444	16086
evm.TU.01.1978	0.12094606255272859	12428
evm.TU.01.1979	0.004470675301440224	905
evm.TU.01.198	0.017397479015605812	4976
evm.TU.01.1984	0.03641200600954631	7994
evm.TU.01.1985	0.10424396158395202	11892
evm.TU.01.1986	0.15918041189231025	13328
evm.TU.01.1992	0.7524923300232859	16398
evm.TU.01.1997	0.07553569060808836	10767
evm.TU.01.2	0.0022524873135726263	243
evm.TU.01.20	0.025734994554959863	6557
