gene_ID	SampleName	mean.TPM	z.score.logTPM	Part	module	description
evm.TU.01.2034	Flower	33.82756776844073	1.6207736831835453	Female flower	20	
evm.TU.01.2034	Flower	33.82756776844073	1.6207736831835453	Flower	20	
evm.TU.01.2034	Flower	33.82756776844073	1.6207736831835453	Male flower	20	
evm.TU.01.2034	Flower	33.82756776844073	1.6207736831835453	Female reproductive bud	20	
evm.TU.01.2034	Flower	33.82756776844073	1.6207736831835453	Female floral bud	20	
evm.TU.01.2034	Leaf	0	-0.6281046668455819	Leaf	20	
evm.TU.01.2034	Leaf	0	-0.6281046668455819	Leaf 	20	
evm.TU.01.2034	Leaf	0	-0.6281046668455819	Petiole	20	
evm.TU.01.2034	Leaf	0	-0.6281046668455819	Vegetative leaf - fresh cutting	20	
evm.TU.01.2034	Leaf	0	-0.6281046668455819	Female reproductive leaf	20	
evm.TU.01.2034	Meristem	0	-0.6281046668455819	Female apical meristem	20	
evm.TU.01.2034	Meristem	0	-0.6281046668455819	Male apical meristem	20	
evm.TU.01.2034	Root	4.569921710235013	0.8916449841987822	Roots	20	
evm.TU.01.2034	Root	4.569921710235013	0.8916449841987822	Root	20	
evm.TU.01.2034	Root	4.569921710235013	0.8916449841987822	Female root-mid	20	
evm.TU.01.2034	Root	4.569921710235013	0.8916449841987822	Female root-tip	20	
evm.TU.01.2034	Stem	0	-0.6281046668455819	Stem	20	
evm.TU.01.2034	Stem	0	-0.6281046668455819	Primary stem	20	
evm.TU.01.2034	Stem	0	-0.6281046668455819	Shoot	20	
evm.TU.01.2034	Trichome	0	-0.6281046668455819	Trichomes	20	
evm.TU.01.418	Flower	55.58096374832749	1.9013927822933376	Female flower	20	
evm.TU.01.418	Flower	55.58096374832749	1.9013927822933376	Flower	20	
evm.TU.01.418	Flower	55.58096374832749	1.9013927822933376	Male flower	20	
evm.TU.01.418	Flower	55.58096374832749	1.9013927822933376	Female reproductive bud	20	
evm.TU.01.418	Flower	55.58096374832749	1.9013927822933376	Female floral bud	20	
evm.TU.01.418	Leaf	10.7219322024202	0.23267628685994918	Leaf	20	
evm.TU.01.418	Leaf	10.7219322024202	0.23267628685994918	Leaf 	20	
evm.TU.01.418	Leaf	10.7219322024202	0.23267628685994918	Petiole	20	
evm.TU.01.418	Leaf	10.7219322024202	0.23267628685994918	Vegetative leaf - fresh cutting	20	
evm.TU.01.418	Leaf	10.7219322024202	0.23267628685994918	Female reproductive leaf	20	
evm.TU.01.418	Meristem	6.218072357994074	-0.5744705849715438	Female apical meristem	20	
evm.TU.01.418	Meristem	6.218072357994074	-0.5744705849715438	Male apical meristem	20	
evm.TU.01.418	Root	5.052478086935222	-0.8754749261058367	Roots	20	
evm.TU.01.418	Root	5.052478086935222	-0.8754749261058367	Root	20	
evm.TU.01.418	Root	5.052478086935222	-0.8754749261058367	Female root-mid	20	
