gene_ID	SampleName	mean.TPM	z.score.logTPM	Part	module	description
evm.TU.01.1003	Flower	117.3601877071236	0.49474573059230526	Female flower	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Flower	117.3601877071236	0.49474573059230526	Flower	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Flower	117.3601877071236	0.49474573059230526	Male flower	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Flower	117.3601877071236	0.49474573059230526	Female reproductive bud	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Flower	117.3601877071236	0.49474573059230526	Female floral bud	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Leaf	115.7922307951032	0.1177552271880666	Leaf	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Leaf	115.7922307951032	0.1177552271880666	Leaf 	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Leaf	115.7922307951032	0.1177552271880666	Petiole	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Leaf	115.7922307951032	0.1177552271880666	Vegetative leaf - fresh cutting	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Leaf	115.7922307951032	0.1177552271880666	Female reproductive leaf	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Meristem	351.8652607886064	1.4365322706653487	Female apical meristem	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Meristem	351.8652607886064	1.4365322706653487	Male apical meristem	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Root	0	-1.5666775204286822	Roots	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Root	0	-1.5666775204286822	Root	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Root	0	-1.5666775204286822	Female root-mid	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Root	0	-1.5666775204286822	Female root-tip	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Stem	102.28657027729973	-0.4723957559135803	Stem	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Stem	102.28657027729973	-0.4723957559135803	Primary stem	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Stem	102.28657027729973	-0.4723957559135803	Shoot	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1003	Trichome	22.461024292087597	-0.009959952103458528	Trichomes	2	Proline-rich protein 2 [Source:Projected from Arabidopsis thaliana (AT2G21140) UniProtKB/Swiss-Prot;Acc:Q9SKP9]
evm.TU.01.1043	Flower	220.0958398820823	0.3166749818868229	Female flower	2	
evm.TU.01.1043	Flower	220.0958398820823	0.3166749818868229	Flower	2	
evm.TU.01.1043	Flower	220.0958398820823	0.3166749818868229	Male flower	2	
evm.TU.01.1043	Flower	220.0958398820823	0.3166749818868229	Female reproductive bud	2	
evm.TU.01.1043	Flower	220.0958398820823	0.3166749818868229	Female floral bud	2	
evm.TU.01.1043	Leaf	712.8756075330687	1.0151899148630716	Leaf	2	
evm.TU.01.1043	Leaf	712.8756075330687	1.0151899148630716	Leaf 	2	
evm.TU.01.1043	Leaf	712.8756075330687	1.0151899148630716	Petiole	2	
evm.TU.01.1043	Leaf	712.8756075330687	1.0151899148630716	Vegetative leaf - fresh cutting	2	
evm.TU.01.1043	Leaf	712.8756075330687	1.0151899148630716	Female reproductive leaf	2	
evm.TU.01.1043	Meristem	264.9462377918474	0.34726217404720167	Female apical meristem	2	
evm.TU.01.1043	Meristem	264.9462377918474	0.34726217404720167	Male apical meristem	2	
evm.TU.01.1043	Root	11.988431495677975	-1.9280479509513064	Roots	2	
evm.TU.01.1043	Root	11.988431495677975	-1.9280479509513064	Root	2	
evm.TU.01.1043	Root	11.988431495677975	-1.9280479509513064	Female root-mid	2	
evm.TU.01.1043	Root	11.988431495677975	-1.9280479509513064	Female root-tip	2	
evm.TU.01.1043	Stem	228.9407094266112	0.11535902185255968	Stem	2	
evm.TU.01.1043	Stem	228.9407094266112	0.11535902185255968	Primary stem	2	
evm.TU.01.1043	Stem	228.9407094266112	0.11535902185255968	Shoot	2	
evm.TU.01.1043	Trichome	154.55852523510248	0.13356185830165013	Trichomes	2	
evm.TU.01.1145	Flower	52.91613884908895	0.2511050902249269	Female flower	2	
evm.TU.01.1145	Flower	52.91613884908895	0.2511050902249269	Flower	2	
evm.TU.01.1145	Flower	52.91613884908895	0.2511050902249269	Male flower	2	
evm.TU.01.1145	Flower	52.91613884908895	0.2511050902249269	Female reproductive bud	2	
evm.TU.01.1145	Flower	52.91613884908895	0.2511050902249269	Female floral bud	2	
evm.TU.01.1145	Leaf	86.47807788115126	0.7900057727285185	Leaf	2	
evm.TU.01.1145	Leaf	86.47807788115126	0.7900057727285185	Leaf 	2	
evm.TU.01.1145	Leaf	86.47807788115126	0.7900057727285185	Petiole	2	
evm.TU.01.1145	Leaf	86.47807788115126	0.7900057727285185	Vegetative leaf - fresh cutting	2	
evm.TU.01.1145	Leaf	86.47807788115126	0.7900057727285185	Female reproductive leaf	2	
evm.TU.01.1145	Meristem	106.20024258490837	1.2218580666045458	Female apical meristem	2	
evm.TU.01.1145	Meristem	106.20024258490837	1.2218580666045458	Male apical meristem	2	
evm.TU.01.1145	Root	10.519046111571814	-1.6084057677302905	Roots	2	
evm.TU.01.1145	Root	10.519046111571814	-1.6084057677302905	Root	2	
evm.TU.01.1145	Root	10.519046111571814	-1.6084057677302905	Female root-mid	2	
evm.TU.01.1145	Root	10.519046111571814	-1.6084057677302905	Female root-tip	2	
evm.TU.01.1145	Stem	40.29207028037593	-0.42398834829118004	Stem	2	
evm.TU.01.1145	Stem	40.29207028037593	-0.42398834829118004	Primary stem	2	
evm.TU.01.1145	Stem	40.29207028037593	-0.42398834829118004	Shoot	2	
evm.TU.01.1145	Trichome	32.52373462909665	-0.23057481353651912	Trichomes	2	
evm.TU.01.1151	Flower	25.432254463130803	0.5798982684866377	Female flower	2	NdhU [Source:Projected from Arabidopsis thaliana (AT5G21430) UniProtKB/TrEMBL;Acc:A0A178UN62]
evm.TU.01.1151	Flower	25.432254463130803	0.5798982684866377	Flower	2	NdhU [Source:Projected from Arabidopsis thaliana (AT5G21430) UniProtKB/TrEMBL;Acc:A0A178UN62]
evm.TU.01.1151	Flower	25.432254463130803	0.5798982684866377	Male flower	2	NdhU [Source:Projected from Arabidopsis thaliana (AT5G21430) UniProtKB/TrEMBL;Acc:A0A178UN62]
